price,room_type,address_japanese,shiku,townpart,detailpart
7905.0,Entire home apt,文京区千駄木3丁目51-2,文京区,文京区千駄木3丁目,51-2
4200.0,Private room,新宿区大久保１丁目−１−６１番６号,新宿区,新宿区大久保１丁目,−１−６１番６号
13543.0,Private room,新宿区大久保1丁目1-5,新宿区,新宿区大久保1丁目,1-5
4286.0,Entire home apt,大田区西蒲田7丁目37-10,大田区,大田区西蒲田7丁目,37-10
9943.0,Private room,墨田区江東橋3丁目3-7,墨田区,墨田区江東橋3丁目,3-7
18200.0,Entire home apt,台東区台東4丁目28-1,台東区,台東区台東4丁目,28-1
9943.0,Private room,墨田区江東橋2丁目−2−14東神ビル,墨田区,墨田区江東橋2丁目,−2−14東神ビル
5786.0,Shared room,墨田区墨田1丁目15-222-1,墨田区,墨田区墨田1丁目,15-222-1
9943.0,Private room,あきる野市大津1293,あきる野市,,あきる野市大津1293
9943.0,Private room,墨田区八広3丁目6-13,墨田区,墨田区八広3丁目,6-13
7700.0,Entire home apt,墨田区江東橋3丁目−3−５スミワート1F,墨田区,墨田区江東橋3丁目,−3−５スミワート1F
30704.0,Entire home apt,新宿区新宿6丁目13-10,新宿区,新宿区新宿6丁目,13-10
9829.0,Entire home apt,新宿区中井2丁目24-14,新宿区,新宿区中井2丁目,24-14
11500.0,Private room,荒川区西日暮里2丁目−53−５３番５号ニューハウス西日暮里201号室,荒川区,荒川区西日暮里2丁目,−53−５３番５号ニューハウス西日暮里201号室
9914.0,Entire home apt,豊島区西池袋5丁目9-5,豊島区,豊島区西池袋5丁目,9-5
41550.0,Entire home apt,豊島区東池袋3丁目14-1,豊島区,豊島区東池袋3丁目,14-1
16714.0,Entire home apt,大田区西糀谷4丁目−17−9チェリーハイム,大田区,大田区西糀谷4丁目,−17−9チェリーハイム
27000.0,Entire home apt,足立区関原2丁目37-9,足立区,足立区関原2丁目,37-9
18283.0,Entire home apt,江戸川区北小岩1丁目−9−12パールハイツ,江戸川区,江戸川区北小岩1丁目,−9−12パールハイツ
22922.0,Entire home apt,板橋区前野町4丁目−30−14ＲＯＫＵＳＨＩＮ,板橋区,板橋区前野町4丁目,−30−14ＲＯＫＵＳＨＩＮ
11286.0,Shared room,豊島区南大塚1丁目46番地コージーハイム,豊島区,豊島区南大塚1丁目,46番地コージーハイム
16929.0,Shared room,練馬区北町1丁目8-20,練馬区,練馬区北町1丁目,8-20
11413.0,Entire home apt,江戸川区東小岩6丁目26-13,江戸川区,江戸川区東小岩6丁目,26-13
22571.0,Shared room,杉並区和泉2丁目3-4,杉並区,杉並区和泉2丁目,3-4
5643.0,Shared room,墨田区八広4丁目2-1,墨田区,墨田区八広4丁目,2-1
39836.0,Private room,墨田区太平1丁目5-6,墨田区,墨田区太平1丁目,5-6
7057.0,Entire home apt,墨田区八広4丁目1-5,墨田区,墨田区八広4丁目,1-5
16714.0,Entire home apt,板橋区志村1丁目22-5,板橋区,板橋区志村1丁目,22-5
14571.0,Entire home apt,台東区浅草３丁目３４−８,台東区,台東区浅草３丁目,３４−８
10714.0,Entire home apt,台東区浅草4丁目−11−９水上ビル,台東区,台東区浅草4丁目,−11−９水上ビル
3143.0,Private room,港区三田5丁目9-23,港区,港区三田5丁目,9-23
89429.0,Entire home apt,新宿区愛住町4−８愛住荘,新宿区,,新宿区愛住町4−８愛住荘
4300.0,Private room,台東区蔵前3丁目13-12,台東区,台東区蔵前3丁目,13-12
31857.0,Entire home apt,新宿区若松町15−８ZERO保育園新宿区若松町15-8モアリッシェル東新宿1F,新宿区,,新宿区若松町15−８ZERO保育園新宿区若松町15-8モアリッシェル東新宿1F
10000.0,Private room,青梅市御嵩1丁目56,青梅市,青梅市御嵩1丁目,56
8429.0,Entire home apt,中央区築地4丁目1-17,中央区,中央区築地4丁目,1-17
4200.0,Private room,台東区蔵前3丁目−13−13ＮＲビル10階,台東区,台東区蔵前3丁目,−13−13ＮＲビル10階
59800.0,Entire home apt,墨田区八広1丁目−39−18メゾン青木,墨田区,墨田区八広1丁目,−39−18メゾン青木
15912.0,Entire home apt,中野区弥生町1丁目41-11,中野区,中野区弥生町1丁目,41-11
9429.0,Entire home apt,中央区築地4丁目1-17,中央区,中央区築地4丁目,1-17
13329.0,Entire home apt,中央区築地4丁目1-17,中央区,中央区築地4丁目,1-17
6500.0,Private room,杉並区和泉2丁目3-4,杉並区,杉並区和泉2丁目,3-4
6857.0,Entire home apt,中央区築地4丁目1-17,中央区,中央区築地4丁目,1-17
12429.0,Private room,墨田区八広1丁目31-2,墨田区,墨田区八広1丁目,31-2
21286.0,Shared room,台東区台東区花川戸2丁目10-13,台東区,台東区台東区花川戸2丁目,10-13
4931.0,Entire home apt,台東区蔵前2丁目−13−６ジョカットロ蔵前,台東区,台東区蔵前2丁目,−13−６ジョカットロ蔵前
17486.0,Entire home apt,杉並区荻窪3丁目6-5,杉並区,杉並区荻窪3丁目,6-5
13693.0,Entire home apt,台東区花川戸1丁目14花川戸公園（南側）,台東区,台東区花川戸1丁目,14花川戸公園（南側）
8800.0,Private room,渋谷区円山町23−２６階,渋谷区,,渋谷区円山町23−２６階
8371.0,Entire home apt,台東区花川戸2丁目6-5,台東区,台東区花川戸2丁目,6-5
7714.0,Entire home apt,PR72+3C台東区,PR72+3C台東区,,PR72+3C台東区
40536.0,Entire home apt,台東区寿3丁目13,台東区,台東区寿3丁目,13
8429.0,Entire home apt,墨田区業平３丁目−３−８新村ビル,墨田区,墨田区業平３丁目,−３−８新村ビル
5115.0,Entire home apt,墨田区東駒形4丁目23-10,墨田区,墨田区東駒形4丁目,23-10
12124.0,Entire home apt,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
31429.0,Private room,葛飾区柴又７丁目−７−２４アンジュレ柴又,葛飾区,葛飾区柴又７丁目,−７−２４アンジュレ柴又
13159.0,Private room,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
6357.0,Private room,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
16757.0,Entire home apt,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
17571.0,Entire home apt,台東区龍泉1丁目−4−７フラットアイ,台東区,台東区龍泉1丁目,−4−７フラットアイ
12754.0,Entire home apt,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
25000.0,Entire home apt,台東区元浅草4丁目8-11,台東区,台東区元浅草4丁目,8-11
12971.0,Entire home apt,台東区入谷2丁目38-8,台東区,台東区入谷2丁目,38-8
15000.0,Entire home apt,新宿区北新宿4丁目2-1,新宿区,新宿区北新宿4丁目,2-1
10013.0,Private room,台東区入谷2丁目−30−２Ｌフラット入谷11F,台東区,台東区入谷2丁目,−30−２Ｌフラット入谷11F
21000.0,Entire home apt,墨田区両国4丁目−27−３高司ビル2F,墨田区,墨田区両国4丁目,−27−３高司ビル2F
7914.0,Entire home apt,新宿区北新宿4丁目−12−21ガーデンヒルズ,新宿区,新宿区北新宿4丁目,−12−21ガーデンヒルズ
8829.0,Entire home apt,台東区千束2丁目26-1,台東区,台東区千束2丁目,26-1
25200.0,Entire home apt,墨田区両国2丁目11番10号コミュ両国ホテル,墨田区,墨田区両国2丁目,11番10号コミュ両国ホテル
8429.0,Entire home apt,新宿区北新宿4丁目16-12,新宿区,新宿区北新宿4丁目,16-12
30235.0,Private room,台東区千束2丁目−21−３廣野第２ビル１Ｆ,台東区,台東区千束2丁目,−21−３廣野第２ビル１Ｆ
8000.0,Private room,台東区千束2丁目21-8,台東区,台東区千束2丁目,21-8
15106.0,Entire home apt,豊島区西池袋5丁目23-11,豊島区,豊島区西池袋5丁目,23-11
30235.0,Private room,荒川区東尾久1丁目1-9,荒川区,荒川区東尾久1丁目,1-9
29357.0,Private room,新宿区大久保2丁目−19−４伊勢市ビル602,新宿区大久保2丁目−19−４伊勢市,新宿区大久保2丁目,−19−４伊勢市ビル602
40671.0,Entire home apt,渋谷区本町3丁目24番14号,渋谷区,渋谷区本町3丁目,24番14号
14150.0,Entire home apt,台東区花川戸1丁目−10居波ビル,台東区,台東区花川戸1丁目,−10居波ビル
31144.0,Private room,新宿区大久保1丁目−4−9ハウス白銀,新宿区,新宿区大久保1丁目,−4−9ハウス白銀
14371.0,Entire home apt,新宿区大久保2丁目−13−１メゾンエクレーレ新宿西戸山,新宿区,新宿区大久保2丁目,−13−１メゾンエクレーレ新宿西戸山
18943.0,Private room,台東区入谷2丁目−27−２コスモ入谷シティフォルム,台東区,台東区入谷2丁目,−27−２コスモ入谷シティフォルム
31657.0,Entire home apt,台東区東上野4丁目25-18,台東区,台東区東上野4丁目,25-18
20229.0,Private room,北区王子2丁目14-7,北区,北区王子2丁目,14-7
8286.0,Entire home apt,荒川区町屋１丁目６−９町屋１丁目６−９,荒川区,荒川区町屋１丁目,６−９町屋１丁目６−９
16686.0,Private room,大田区仲六郷4丁目−10−２フォンス仲六郷II,大田区,大田区仲六郷4丁目,−10−２フォンス仲六郷II
19771.0,Private room,大田区仲六郷4丁目33-2,大田区,大田区仲六郷4丁目,33-2
11566.0,Private room,渋谷区本町3丁目29-9,渋谷区,渋谷区本町3丁目,29-9
18429.0,Private room,大田区東六郷3丁目19-7,大田区,大田区東六郷3丁目,19-7
13800.0,Private room,江戸川区東小岩5丁目36-4,江戸川区,江戸川区東小岩5丁目,36-4
15360.0,Private room,大田区仲六郷4丁目33-9,大田区,大田区仲六郷4丁目,33-9
36286.0,Entire home apt,大田区東六郷3丁目24-6,大田区,大田区東六郷3丁目,24-6
11566.0,Private room,新宿区新宿三丁目3番2号新宿三丁目駅,新宿区,新宿区新宿三丁目,3番2号新宿三丁目駅
43257.0,Entire home apt,大田区東六郷3丁目−19クリアプレイス２,大田区,大田区東六郷3丁目,−19クリアプレイス２
8217.0,Private room,台東区上野3丁目8-8,台東区,台東区上野3丁目,8-8
12143.0,Entire home apt,墨田区東向島1丁目35東向島一丁目（東向島1）,墨田区,墨田区東向島1丁目,35東向島一丁目（東向島1）
12457.0,Private room,中野区弥生町1丁目46-7,中野区,中野区弥生町1丁目,46-7
17686.0,Entire home apt,中央区日本橋箱崎町13-4,中央区,,中央区日本橋箱崎町13-4
8320.0,Private room,北区豊島1丁目12-5,北区,北区豊島1丁目,12-5
29714.0,Entire home apt,新宿区大久保2丁目18-8,新宿区,新宿区大久保2丁目,18-8
25714.0,Entire home apt,品川区戸越5丁目18-4,品川区,品川区戸越5丁目,18-4
27857.0,Entire home apt,墨田区東駒形3丁目−20−７サンテミリオン本所吾妻橋駅前,墨田区,墨田区東駒形3丁目,−20−７サンテミリオン本所吾妻橋駅前
25786.0,Entire home apt,墨田区吾妻橋2丁目6-9,墨田区,墨田区吾妻橋2丁目,6-9
26400.0,Entire home apt,新宿区四谷一丁目[新宿区],新宿区,新宿区四谷一丁目,[新宿区]
31998.0,Private room,江戸川区東小岩6丁目−26−14サードアエラビル,江戸川区,江戸川区東小岩6丁目,−26−14サードアエラビル
19543.0,Entire home apt,中央区日本橋箱崎町14-7,中央区,,中央区日本橋箱崎町14-7
20357.0,Entire home apt,新宿区百人町２丁目−２３−４３新宿ＨＫビル,新宿区,新宿区百人町２丁目,−２３−４３新宿ＨＫビル
36100.0,Private room,墨田区緑1丁目−1−６桜井ビル,墨田区,墨田区緑1丁目,−1−６桜井ビル
39218.0,Private room,墨田区太平1丁目−10−８木城ビル,墨田区,墨田区太平1丁目,−10−８木城ビル
13029.0,Entire home apt,台東区入谷1丁目24-5,台東区,台東区入谷1丁目,24-5
19771.0,Private room,台東区龍泉1丁目−6−６時文社,台東区,台東区龍泉1丁目,−6−６時文社
8000.0,Entire home apt,台東区入谷1丁目−21−６メゾンド入谷,台東区,台東区入谷1丁目,−21−６メゾンド入谷
10000.0,Entire home apt,葛飾区立石8丁目6-9,葛飾区,葛飾区立石8丁目,6-9
33600.0,Entire home apt,荒川区東日暮里6丁目55-10,荒川区,荒川区東日暮里6丁目,55-10
15000.0,Entire home apt,台東区入谷2丁目−27−４バーンハイツ入谷,台東区,台東区入谷2丁目,−27−４バーンハイツ入谷
15000.0,Entire home apt,新宿区大久保1丁目12-13,新宿区,新宿区大久保1丁目,12-13
59800.0,Shared room,新宿区歌舞伎町2丁目−39−５2Ｆ,新宿区,新宿区歌舞伎町2丁目,−39−５2Ｆ
15000.0,Entire home apt,新宿区百人町1丁目−7−25ライオンズプラザ,新宿区,新宿区百人町1丁目,−7−25ライオンズプラザ
10857.0,Entire home apt,新宿区下落合1丁目8-1,新宿区,新宿区下落合1丁目,8-1
15000.0,Entire home apt,足立区千住旭町19-8,足立区,,足立区千住旭町19-8
45964.0,Private room,新宿区百人町1丁目5番地,新宿区,新宿区百人町1丁目,5番地
14800.0,Entire home apt,杉並区宮前5丁目7-20,杉並区,杉並区宮前5丁目,7-20
7142.0,Private room,台東区東上野5丁目13-7,台東区,台東区東上野5丁目,13-7
6300.0,Entire home apt,台東区蔵前3丁目15-2,台東区,台東区蔵前3丁目,15-2
17857.0,Private room,荒川区東日暮里6丁目55-10,荒川区,荒川区東日暮里6丁目,55-10
13053.0,Entire home apt,台東区東上野6丁目−24−２ヨネビル,台東区,台東区東上野6丁目,−24−２ヨネビル
17714.0,Entire home apt,荒川区東日暮里6丁目55-10,荒川区,荒川区東日暮里6丁目,55-10
9386.0,Entire home apt,新宿区高田馬場3丁目−14、啓成ハイツ高田馬場,新宿区,新宿区高田馬場3丁目,−14、啓成ハイツ高田馬場
55143.0,Entire home apt,新宿区高田馬場3丁目26-9,新宿区,新宿区高田馬場3丁目,26-9
11343.0,Entire home apt,荒川区東日暮里6丁目55-10,荒川区,荒川区東日暮里6丁目,55-10
20943.0,Private room,新宿区高田馬場３丁目２１番地メゾン弥生,新宿区,新宿区高田馬場３丁目,２１番地メゾン弥生
12286.0,Entire home apt,台東区浅草4丁目−11−９水上ビル,台東区,台東区浅草4丁目,−11−９水上ビル
17857.0,Private room,渋谷区代々木1丁目43-13,渋谷区,渋谷区代々木1丁目,43-13
9641.0,Entire home apt,台東区浅草4丁目−11−９水上ビル,台東区,台東区浅草4丁目,−11−９水上ビル
15000.0,Private room,台東区浅草4丁目−11−９水上ビル,台東区,台東区浅草4丁目,−11−９水上ビル
42900.0,Private room,新宿区荒木町2-1,新宿区,,新宿区荒木町2-1
25200.0,Entire home apt,豊島区池袋2丁目−23−9岸野ビルB1F,豊島区,豊島区池袋2丁目,−23−9岸野ビルB1F
43329.0,Private room,台東区松が谷2丁目20-2,台東区,台東区松が谷2丁目,20-2
43329.0,Private room,港区高輪4丁目2-10,港区,港区高輪4丁目,2-10
13836.0,Private room,中央区日本橋箱崎町19-21,中央区,,中央区日本橋箱崎町19-21
45043.0,Private room,葛飾区東金町6丁目22-4,葛飾区,葛飾区東金町6丁目,22-4
47514.0,Entire home apt,荒川区東日暮里6丁目55-10,荒川区,荒川区東日暮里6丁目,55-10
27000.0,Entire home apt,台東区台東4丁目18-2,台東区,台東区台東4丁目,18-2
43714.0,Entire home apt,中央区日本橋箱崎町13-2,中央区,,中央区日本橋箱崎町13-2
53800.0,Entire home apt,荒川区東日暮里6丁目−3−３ジンゴカメラ,荒川区,荒川区東日暮里6丁目,−3−３ジンゴカメラ
23873.0,Entire home apt,台東区台東2丁目−32−14ＨＴＭ,台東区,台東区台東2丁目,−32−14ＨＴＭ
27587.0,Entire home apt,台東区台東3丁目−34−５島田ビル,台東区,台東区台東3丁目,−34−５島田ビル
6143.0,Entire home apt,墨田区太平1丁目14-9,墨田区,墨田区太平1丁目,14-9
44571.0,Private room,台東区台東4丁目−27−５秀和御徒町ビル,台東区,台東区台東4丁目,−27−５秀和御徒町ビル
12413.0,Entire home apt,台東区台東3丁目11-1,台東区,台東区台東3丁目,11-1
11836.0,Private room,台東区台東4丁目−13−２１春山ビル,台東区,台東区台東4丁目,−13−２１春山ビル
42380.0,Private room,千代田区岩本町2丁目−16−9大和橋ビル,千代田区,千代田区岩本町2丁目,−16−9大和橋ビル
23873.0,Entire home apt,大田区大森中1丁目18-9,大田区,大田区大森中1丁目,18-9
13508.0,Private room,台東区台東2丁目−23−１３ドルチェ秋葉原北弐番館,台東区,台東区台東2丁目,−23−１３ドルチェ秋葉原北弐番館
23873.0,Entire home apt,大田区大森中1丁目19-17,大田区,大田区大森中1丁目,19-17
10814.0,Private room,大田区大森中1丁目9-5,大田区,大田区大森中1丁目,9-5
23873.0,Entire home apt,中野区弥生町５丁目−11−２４白川本社ビル,中野区,中野区弥生町５丁目,−11−２４白川本社ビル
31429.0,Private room,台東区台東1丁目−35−２青山商事ビル5階,台東区,台東区台東1丁目,−35−２青山商事ビル5階
29800.0,Entire home apt,新宿区山吹町360B1F,新宿区,,新宿区山吹町360B1F
31429.0,Private room,中野区弥生町5丁目11-22,中野区,中野区弥生町5丁目,11-22
13159.0,Entire home apt,文京区千石4丁目25-17,文京区,文京区千石4丁目,25-17
31429.0,Private room,台東区台東2丁目6-4フュージョナー秋葉原,台東区,台東区台東2丁目,6-4フュージョナー秋葉原
14886.0,Entire home apt,文京区本駒込6丁目−5−４千石自慢ラーメン,文京区,文京区本駒込6丁目,−5−４千石自慢ラーメン
2291.0,Shared room,台東区台東2丁目23-11,台東区,台東区台東2丁目,23-11
15443.0,Entire home apt,豊島区巣鴨1丁目2-25,豊島区,豊島区巣鴨1丁目,2-25
17857.0,Private room,台東区台東2丁目25-4,台東区,台東区台東2丁目,25-4
26315.0,Private room,品川区北品川1丁目21-1,品川区,品川区北品川1丁目,21-1
9329.0,Private room,文京区千石4丁目34-14,文京区,文京区千石4丁目,34-14
44000.0,Private room,品川区北品川1丁目26北品川,品川区,品川区北品川1丁目,26北品川
15628.0,Entire home apt,文京区本駒込6丁目−6−２方華ビル,文京区,文京区本駒込6丁目,−6−２方華ビル
31571.0,Entire home apt,新宿区山吹町361番地誠志堂ビル3F,新宿区,,新宿区山吹町361番地誠志堂ビル3F
14399.0,Entire home apt,品川区北品川3丁目−3−8三徳ビル,品川区,品川区北品川3丁目,−3−8三徳ビル
8558.0,Private room,品川区北品川1丁目23-23,品川区,品川区北品川1丁目,23-23
20000.0,Entire home apt,新宿区山吹町128,新宿区,,新宿区山吹町128
9093.0,Private room,墨田区緑2丁目11-11,墨田区,墨田区緑2丁目,11-11
9554.0,Private room,台東区台東2丁目16-1,台東区,台東区台東2丁目,16-1
61429.0,Private room,文京区関口山吹町1丁目8,文京区,文京区関口山吹町1丁目,8
32675.0,Entire home apt,新宿区山吹町261,新宿区,,新宿区山吹町261
5792.0,Entire home apt,文京区関口1丁目6-4,文京区,文京区関口1丁目,6-4
15991.0,Entire home apt,新宿区山吹町303,新宿区,,新宿区山吹町303
5792.0,Entire home apt,江戸川区東小岩6丁目−29−14オークハイツ,江戸川区,江戸川区東小岩6丁目,−29−14オークハイツ
5792.0,Entire home apt,新宿区山吹町１３０−６,新宿区,,新宿区山吹町１３０−６
25143.0,Entire home apt,台東区台東1丁目38-9,台東区,台東区台東1丁目,38-9
10992.0,Entire home apt,渋谷区恵比寿西2丁目13-15,渋谷区,渋谷区恵比寿西2丁目,13-15
18603.0,Entire home apt,港区高輪4丁目6-23,港区,港区高輪4丁目,6-23
25143.0,Entire home apt,品川区西五反田7丁目22-17,品川区,品川区西五反田7丁目,22-17
8913.0,Entire home apt,台東区台東1丁目−1−11ポモドーロ清洲橋通りビル,台東区,台東区台東1丁目,−1−11ポモドーロ清洲橋通りビル
9093.0,Entire home apt,台東区台東1丁目1-11,台東区,台東区台東1丁目,1-11
5950.0,Entire home apt,渋谷区恵比寿西2丁目−6−６中田ビル９Ｆ,渋谷区,渋谷区恵比寿西2丁目,−6−６中田ビル９Ｆ
8903.0,Entire home apt,台東区蔵前2丁目18-10,台東区,台東区蔵前2丁目,18-10
5950.0,Entire home apt,葛飾区宝町1丁目1-24,葛飾区,葛飾区宝町1丁目,1-24
28587.0,Entire home apt,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
7929.0,Private room,品川区東大井2丁目24-1,品川区,品川区東大井2丁目,24-1
5950.0,Entire home apt,渋谷区恵比寿西2丁目13-5,渋谷区,渋谷区恵比寿西2丁目,13-5
10843.0,Private room,中央区日本橋箱崎町13−８箱崎ダイヤマンション,中央区,,中央区日本橋箱崎町13−８箱崎ダイヤマンション
8536.0,Entire home apt,渋谷区恵美須西２丁目−１３−１６ラングス代官山,渋谷区,渋谷区恵美須西２丁目,−１３−１６ラングス代官山
15386.0,Private room,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
7444.0,Entire home apt,渋谷区恵比寿西2丁目6-6中田ビル,渋谷区,渋谷区恵比寿西2丁目,6-6中田ビル
17929.0,Private room,北区田端1丁目1-9,北区,北区田端1丁目,1-9
7444.0,Entire home apt,港区高輪4丁目−8−４モンベル品川店1階,港区,港区高輪4丁目,−8−４モンベル品川店1階
21643.0,Entire home apt,港区高輪4丁目8-24,港区,港区高輪4丁目,8-24
40256.0,Private room,台東区下谷2丁目24-12,台東区,台東区下谷2丁目,24-12
7504.0,Entire home apt,台東区入谷1丁目−8−２ライオンズマンション鴬谷第２,台東区,台東区入谷1丁目,−8−２ライオンズマンション鴬谷第２
7444.0,Entire home apt,港区高輪4丁目6-23,港区,港区高輪4丁目,6-23
8757.0,Entire home apt,新宿区北新宿1丁目−16−２７サンクチュアリ新宿,新宿区,新宿区北新宿1丁目,−16−２７サンクチュアリ新宿
7444.0,Entire home apt,台東区入谷2丁目−17−４コンフォール入谷,台東区,台東区入谷2丁目,−17−４コンフォール入谷
20943.0,Private room,豊島区東池袋3丁目21-19,豊島区,豊島区東池袋3丁目,21-19
8172.0,Entire home apt,国分寺市南町3丁目20-3,国分寺市,国分寺市南町3丁目,20-3
44213.0,Private room,渋谷区鶯谷町14−５センチュリーフォレストテラスＥ,渋谷区,,渋谷区鶯谷町14−５センチュリーフォレストテラスＥ
7219.0,Entire home apt,杉並区和泉2丁目5-37,杉並区,杉並区和泉2丁目,5-37
48620.0,Private room,千代田区三崎町2丁目22-18,千代田区,千代田区三崎町2丁目,22-18
15443.0,Entire home apt,新宿区大久保1丁目3番15号,新宿区,新宿区大久保1丁目,3番15号
36563.0,Private room,中野区中野5丁目32番21号,中野区,中野区中野5丁目,32番21号
16786.0,Entire home apt,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
7671.0,Entire home apt,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
13500.0,Entire home apt,港区元麻布1丁目6-21,港区,港区元麻布1丁目,6-21
18443.0,Entire home apt,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
18561.0,Entire home apt,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
7771.0,Entire home apt,板橋区桜川3丁目4-6,板橋区,板橋区桜川3丁目,4-6
9577.0,Entire home apt,江戸川区南小岩8丁目14-12,江戸川区,江戸川区南小岩8丁目,14-12
7771.0,Entire home apt,港区高輪4丁目7-1,港区,港区高輪4丁目,7-1
44000.0,Private room,足立区西新井栄町1丁目20-2,足立区,足立区西新井栄町1丁目,20-2
18443.0,Entire home apt,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
7771.0,Entire home apt,中野区中野5丁目−37−３ヒルトップ１,中野区,中野区中野5丁目,−37−３ヒルトップ１
33959.0,Entire home apt,港区高輪4丁目7-1,港区,港区高輪4丁目,7-1
15443.0,Entire home apt,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
15443.0,Entire home apt,港区高輪4丁目10-62,港区,港区高輪4丁目,10-62
42120.0,Private room,千代田区三崎町2丁目22-17,千代田区,千代田区三崎町2丁目,22-17
15443.0,Entire home apt,港区高輪4丁目7-1,港区,港区高輪4丁目,7-1
31714.0,Private room,墨田区亀沢1丁目15-4,墨田区,墨田区亀沢1丁目,15-4
19143.0,Entire home apt,千代田区三崎町2丁目22-18,千代田区,千代田区三崎町2丁目,22-18
44400.0,Private room,港区高輪4丁目6,港区,港区高輪4丁目,6
17229.0,Entire home apt,墨田区向島5丁目−50−７第１つくも荘,墨田区,墨田区向島5丁目,−50−７第１つくも荘
5626.0,Entire home apt,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
34286.0,Entire home apt,中央区日本橋小伝馬町16-6,中央区,,中央区日本橋小伝馬町16-6
8829.0,Entire home apt,港区芝2丁目5-26,港区,港区芝2丁目,5-26
17729.0,Private room,港区高輪4丁目2-1,港区,港区高輪4丁目,2-1
40000.0,Entire home apt,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
16800.0,Private room,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
15443.0,Entire home apt,新宿区西新宿5丁目−10−１へぎそばししくら,新宿区,新宿区西新宿5丁目,−10−１へぎそばししくら
19171.0,Private room,新宿区西新宿5丁目25-2,新宿区,新宿区西新宿5丁目,25-2
21629.0,Private room,港区高輪4丁目3-5,港区,港区高輪4丁目,3-5
23286.0,Entire home apt,墨田区向島5丁目16番地すみだ公園,墨田区,墨田区向島5丁目,16番地すみだ公園
17414.0,Private room,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
6613.0,Entire home apt,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
39629.0,Entire home apt,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
15443.0,Entire home apt,新宿区左門町６−３米倉ビル,新宿区,,新宿区左門町６−３米倉ビル
18371.0,Entire home apt,墨田区向島5丁目−17−５日東コーポ言問,墨田区,墨田区向島5丁目,−17−５日東コーポ言問
13586.0,Entire home apt,港区高輪4丁目−10−５８再春館製薬所東京事務所,港区,港区高輪4丁目,−10−５８再春館製薬所東京事務所
18700.0,Private room,渋谷区幡ヶ谷2丁目−52−２都営幡ヶ谷二丁目第２５２−２,渋谷区,渋谷区幡ヶ谷2丁目,−52−２都営幡ヶ谷二丁目第２５２−２
16800.0,Private room,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
24071.0,Private room,新宿区北新宿2丁目21-21-1,新宿区,新宿区北新宿2丁目,21-21-1
15443.0,Entire home apt,港区高輪4丁目10-56,港区,港区高輪4丁目,10-56
22586.0,Private room,台東区東上野4丁目25-18,台東区,台東区東上野4丁目,25-18
15443.0,Entire home apt,港区高輪4丁目10-30,港区,港区高輪4丁目,10-30
21471.0,Private room,荒川区東日暮里6丁目−56−２メゾンホクソー２,荒川区,荒川区東日暮里6丁目,−56−２メゾンホクソー２
11143.0,Entire home apt,港区高輪4丁目7-3,港区,港区高輪4丁目,7-3
15443.0,Entire home apt,港区高輪3丁目13-B1,港区,港区高輪3丁目,13-B1
51029.0,Entire home apt,豊島区長崎4丁目26-9,豊島区,豊島区長崎4丁目,26-9
15443.0,Entire home apt,荒川区東日暮里6丁目−56−２メゾンホクソー２,荒川区,荒川区東日暮里6丁目,−56−２メゾンホクソー２
26400.0,Private room,港区高輪4丁目4-7,港区,港区高輪4丁目,4-7
15443.0,Entire home apt,青梅市沢井3丁目517-1,青梅市,青梅市沢井3丁目,517-1
13800.0,Entire home apt,リージェンシー日暮里荒川区東日暮里6丁目52-8,リージェンシー日暮里荒川区,リージェンシー日暮里荒川区東日暮里6丁目,52-8
13586.0,Entire home apt,豊島区長崎4丁目26-9,豊島区,豊島区長崎4丁目,26-9
18800.0,Entire home apt,豊島区池袋本町1丁目33-7,豊島区,豊島区池袋本町1丁目,33-7
18443.0,Entire home apt,渋谷区富ヶ谷2丁目8-11,渋谷区,渋谷区富ヶ谷2丁目,8-11
18400.0,Entire home apt,渋谷区神山町24-6,渋谷区,,渋谷区神山町24-6
