price,room_type,accommodates,bedrooms,beds,review_scores_rating,address_japanese,shiku,townpart,detailpart
4913300.0,Entire home apt,12,3.0,6.0,4.5, 墨田区横川4丁目8, 墨田区, 墨田区横川4丁目,8
1787400.0,Entire home apt,7,2.0,4.0,4.34, 台東区千束3丁目11-7, 台東区, 台東区千束3丁目,11-7
3030000.0,Entire home apt,13,4.0,7.0,4.7, 新宿区上落合3丁目15-14, 新宿区, 新宿区上落合3丁目,15-14
1787400.0,Entire home apt,7,2.0,4.0,4.46, 台東区千束2丁目33-9, 台東区, 台東区千束2丁目,33-9
4600000.0,Entire home apt,6,2.0,3.0,4.77, 港区赤坂4丁目−9−9 赤坂MKビル3階, 港区, 港区赤坂4丁目,−9−9 赤坂MKビル3階
1764600.0,Entire home apt,7,2.0,4.0,4.35, 台東区千束2丁目23-6, 台東区, 台東区千束2丁目,23-6
4600000.0,Entire home apt,6,2.0,3.0,4.72, 港区赤坂4丁目7-1, 港区, 港区赤坂4丁目,7-1
1696600.0,Entire home apt,6,1.0,3.0,4.55, 台東区千束1丁目19-4, 台東区, 台東区千束1丁目,19-4
1787400.0,Entire home apt,6,1.0,3.0,4.77, 台東区入谷 2 丁目 30-6, 台東区, 台東区入谷 2 丁目, 30-6
1374900.0,Entire home apt,4,1.0,2.0,4.48, 台東区千束2丁目32-5, 台東区, 台東区千束2丁目,32-5
1744600.0,Entire home apt,6,1.0,3.0,4.08, 台東区千束2丁目34-1, 台東区, 台東区千束2丁目,34-1
1309300.0,Entire home apt,4,1.0,2.0,4.08, 台東区入谷 2 丁目 39-4, 台東区, 台東区入谷 2 丁目, 39-4
1857000.0,Entire home apt,6,2.0,4.0,5.0, 中央区日本橋本町2丁目−2−10 信和ビル, 中央区, 中央区日本橋本町2丁目,−2−10 信和ビル
1514300.0,Private room,2,1.0,1.0,4.13, 千代田区神田須田町２丁目−９−１, 千代田区, 千代田区神田須田町２丁目,−９−１
3857100.0,Private room,5,1.0,3.0,5.0, 中央区新川1丁目14-13, 中央区, 中央区新川1丁目,14-13
2357100.0,Private room,6,1.0,3.0,4.95, 中野区新井1丁目−36−４ GIVE新井薬師 102, 中野区, 中野区新井1丁目,−36−４ GIVE新井薬師 102
4088600.0,Private room,6,1.0,4.0,4.77, 千代田区神田須田町２丁目−９−１, 千代田区, 千代田区神田須田町２丁目,−９−１
4140000.0,Private room,8,1.0,4.0,4.86, 中央区新川1丁目14-13, 中央区, 中央区新川1丁目,14-13
1954300.0,Private room,4,1.0,2.0,4.25, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
2224300.0,Private room,4,1.0,2.0,4.8, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
3794300.0,Private room,8,1.0,3.0,4.61, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
3985700.0,Private room,6,1.0,4.0,5.0, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
3600000.0,Private room,8,1.0,3.0,4.72, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
1874300.0,Private room,2,1.0,1.0,, 台東区児島2丁目10-12, 台東区, 台東区児島2丁目,10-12
2380000.0,Entire home apt,8,4.0,4.0,4.71,新宿区西新宿4丁目−30−９ シェモワ新宿,新宿区,新宿区西新宿4丁目,−30−９ シェモワ新宿
1700000.0,Private room,2,,1.0,5.0, 世田谷区北沢3丁目9-14, 世田谷区, 世田谷区北沢3丁目,9-14
787100.0,Entire home apt,3,1.0,1.0,4.51, 新宿区西早稲田1丁目16-24, 新宿区, 新宿区西早稲田1丁目,16-24
800000.0,Private room,2,,,4.56, 世田谷区松原3丁目24-9, 世田谷区, 世田谷区松原3丁目,24-9
675100.0,Entire home apt,3,1.0,1.0,4.49, 新宿区西早稲田1丁目14 ゆたか橋, 新宿区, 新宿区西早稲田1丁目,14 ゆたか橋
675100.0,Entire home apt,3,1.0,1.0,4.7, 新宿区西早稲田1丁目16-5 ベルフェイス, 新宿区, 新宿区西早稲田1丁目,16-5 ベルフェイス
942900.0,Private room,3,,,4.89, 世田谷区松原3丁目25-20, 世田谷区, 世田谷区松原3丁目,25-20
800000.0,Private room,2,,1.0,4.86, 世田谷区松原3丁目25-27, 世田谷区, 世田谷区松原3丁目,25-27
800000.0,Private room,3,1.0,2.0,4.95, 世田谷区松原3丁目25-27, 世田谷区, 世田谷区松原3丁目,25-27
914300.0,Private room,2,,1.0,4.55, 世田谷区松原3丁目31-1, 世田谷区, 世田谷区松原3丁目,31-1
1200000.0,Private room,4,,,4.83, 世田谷区松原3丁目−27−26 京王下高井戸ビル 1F, 世田谷区, 世田谷区松原3丁目,−27−26 京王下高井戸ビル 1F
2671400.0,Entire home apt,4,1.0,4.0,4.79, 新宿区歌舞伎町2丁目−41−12 泉ビル, 新宿区, 新宿区歌舞伎町2丁目,−41−12 泉ビル
5500000.0,Entire home apt,8,4.0,,5.0, 台東区入谷2丁目1-9, 台東区, 台東区入谷2丁目,1-9
5828600.0,Entire home apt,7,2.0,4.0,4.82, 新宿区百人町2丁目7-15, 新宿区, 新宿区百人町2丁目,7-15
1671400.0,Entire home apt,4,1.0,2.0,4.57, 新宿区歌舞伎町 2 丁目 20-20, 新宿区, 新宿区歌舞伎町 2 丁目, 20-20
1514300.0,Entire home apt,6,3.0,2.0,4.75, 日野市新井540-10, 日野市,, 日野市新井540-10
685700.0,Entire home apt,2,1.0,1.0,4.54, 目黒区下目黒2丁目22-7, 目黒区, 目黒区下目黒2丁目,22-7
800000.0,Entire home apt,3,1.0,1.0,5.0,荒川区南千住５丁目−１−１２ 八百敬,荒川区,荒川区南千住５丁目,−１−１２ 八百敬
1000000.0,Entire home apt,4,1.0,4.0,4.8, 荒川区南千住5丁目7-5, 荒川区, 荒川区南千住5丁目,7-5
3771400.0,Entire home apt,4,1.0,2.0,4.93, 台東区浅草5丁目35-35, 台東区, 台東区浅草5丁目,35-35
1800000.0,Entire home apt,7,2.0,5.0,5.0,南千住児童遊園  荒川区南千住1丁目56番地4,南千住児童遊園  荒川区,南千住児童遊園  荒川区南千住1丁目,56番地4
1000000.0,Entire home apt,2,1.0,2.0,, 渋谷区本町3丁目27-9, 渋谷区, 渋谷区本町3丁目,27-9
6000000.0,Entire home apt,9,6.0,6.0,4.97, 台東区浅草5丁目37-3, 台東区, 台東区浅草5丁目,37-3
3021400.0,Entire home apt,12,3.0,9.0,4.33, 墨田区京島3丁目−63−６ 湯本酒店, 墨田区, 墨田区京島3丁目,−63−６ 湯本酒店
5857100.0,Entire home apt,9,6.0,6.0,4.77, 台東区浅草4丁目37-10, 台東区, 台東区浅草4丁目,37-10
1075900.0,Entire home apt,8,3.0,4.0,4.47, 板橋区二葉町31−11 メゾンブン, 板橋区,, 板橋区二葉町31−11 メゾンブン
579200.0,Entire home apt,3,1.0,1.0,4.61, 豊島区高松市1丁目−11−15 モリタビル西池袋1階, 豊島区高松市, 豊島区高松市1丁目,−11−15 モリタビル西池袋1階
579200.0,Entire home apt,4,1.0,2.0,4.59, 豊島区高松2丁目33-10, 豊島区, 豊島区高松2丁目,33-10
579200.0,Entire home apt,4,1.0,2.0,4.61, 豊島区高松1丁目16-2 ロジメント要町, 豊島区, 豊島区高松1丁目,16-2 ロジメント要町
669100.0,Entire home apt,3,1.0,1.0,4.64, 新宿区西新宿 4 丁目 35-5, 新宿区, 新宿区西新宿 4 丁目, 35-5
653300.0,Entire home apt,3,1.0,1.0,4.72, 新宿区解体町18番地, 新宿区,, 新宿区解体町18番地
3500000.0,Entire home apt,8,3.0,7.0,4.5, 豊島区駒込1丁目20-7, 豊島区, 豊島区駒込1丁目,20-7
1200000.0,Entire home apt,3,1.0,2.0,4.83,北区中里１丁目−１８−１ カゼッタ駒,北区,北区中里１丁目,−１８−１ カゼッタ駒
1450000.0,Entire home apt,6,2.0,3.0,4.81, 世田谷区世田谷1丁目46-12 キエモパティオ世田谷, 世田谷区, 世田谷区世田谷1丁目,46-12 キエモパティオ世田谷
1385700.0,Entire home apt,7,2.0,3.0,4.93, 世田谷区世田谷2丁目−13−２ テラス・テラノ, 世田谷区, 世田谷区世田谷2丁目,−13−２ テラス・テラノ
442900.0,Private room,3,,1.0,3.93, 墨田区押上1丁目1-40, 墨田区, 墨田区押上1丁目,1-40
2057100.0,Entire home apt,6,3.0,,4.91, 文京区大塚5丁目41-9, 文京区, 文京区大塚5丁目,41-9
3471400.0,Private room,4,2.0,4.0,4.92, 墨田区石原1丁目19-4, 墨田区, 墨田区石原1丁目,19-4
3314300.0,Private room,4,2.0,4.0,4.85, 墨田区横網2丁目3-25, 墨田区, 墨田区横網2丁目,3-25
700000.0,Entire home apt,3,1.0,2.0,4.62, 豊島区南大塚3丁目18-1, 豊島区, 豊島区南大塚3丁目,18-1
10000000.0,Entire home apt,16,5.0,7.0,4.8, 新宿区上落合3丁目23-5 カーサ エスペランサ, 新宿区, 新宿区上落合3丁目,23-5 カーサ エスペランサ
692900.0,Entire home apt,3,1.0,2.0,4.21, 豊島区東池袋5丁目−46−５ 白雲荘, 豊島区, 豊島区東池袋5丁目,−46−５ 白雲荘
3128600.0,Entire home apt,6,1.0,3.0,4.89, 中野区新井1丁目23-14, 中野区, 中野区新井1丁目,23-14
1457100.0,Entire home apt,2,1.0,1.0,4.91, 中野区新井5丁目3-26, 中野区, 中野区新井5丁目,3-26
1842900.0,Entire home apt,2,1.0,1.0,4.74, 中野区新井5丁目3-2, 中野区, 中野区新井5丁目,3-2
1302900.0,Entire home apt,5,2.0,3.0,4.89, 北区上中里2丁目44付近 車坂鉱泉橋, 北区, 北区上中里2丁目,44付近 車坂鉱泉橋
2445700.0,Private room,6,2.0,3.0,4.88, 台東区台東4丁目16-1, 台東区, 台東区台東4丁目,16-1
1857100.0,Entire home apt,4,2.0,3.0,3.67, 新宿区北新宿3丁目5-5, 新宿区, 新宿区北新宿3丁目,5-5
990700.0,Entire home apt,2,1.0,2.0,4.83, 江東区新橋3丁目16-12, 江東区, 江東区新橋3丁目,16-12
502900.0,Private room,3,,1.0,4.8, 墨田区押上3丁目17-7, 墨田区, 墨田区押上3丁目,17-7
624300.0,Entire home apt,2,1.0,2.0,4.75,墨田区千歳２丁目−８−１１ ハイツ千歳,墨田区,墨田区千歳２丁目,−８−１１ ハイツ千歳
1045000.0,Entire home apt,2,1.0,2.0,4.67, 墨田区千歳2丁目1-10, 墨田区, 墨田区千歳2丁目,1-10
548900.0,Entire home apt,3,1.0,,4.28, 豊島区要町1丁目−2−12 モナーク西池袋, 豊島区, 豊島区要町1丁目,−2−12 モナーク西池袋
1000000.0,Entire home apt,2,1.0,2.0,4.62, 台東区洗足1丁目−19−７ 十和ビル, 台東区, 台東区洗足1丁目,−19−７ 十和ビル
8841700.0,Entire home apt,16,5.0,10.0,4.93, 墨田区本所1丁目9-3, 墨田区, 墨田区本所1丁目,9-3
1000000.0,Entire home apt,2,1.0,2.0,4.61, 台東区千束2丁目6-2, 台東区, 台東区千束2丁目,6-2
1000000.0,Entire home apt,2,1.0,2.0,4.45, 台東区入谷2丁目12-10, 台東区, 台東区入谷2丁目,12-10
600000.0,Private room,2,,2.0,4.38, 豊島区池袋本町2丁目28-13, 豊島区, 豊島区池袋本町2丁目,28-13
971400.0,Entire home apt,3,1.0,2.0,4.86, 品川区南大井5丁目4-21, 品川区, 品川区南大井5丁目,4-21
1421400.0,Entire home apt,4,3.0,3.0,4.9, 北区上中里2丁目−32−４ シティハイムアサヒ, 北区, 北区上中里2丁目,−32−４ シティハイムアサヒ
1742900.0,Entire home apt,5,1.0,4.0,4.39, 新宿区新宿5丁目12番10号 デュオ・スカラ新宿, 新宿区, 新宿区新宿5丁目,12番10号 デュオ・スカラ新宿
1266200.0,Entire home apt,4,1.0,2.0,4.36, 港区赤坂 3 丁目 17-5, 港区, 港区赤坂 3 丁目, 17-5
1700000.0,Entire home apt,4,1.0,2.0,4.61, 新宿区西新宿8丁目16-17, 新宿区, 新宿区西新宿8丁目,16-17
800000.0,Entire home apt,2,1.0,1.0,4.42,新宿区百人町２丁目−２１−７ 河本マンション,新宿区,新宿区百人町２丁目,−２１−７ 河本マンション
2179100.0,Entire home apt,14,3.0,6.0,4.8, 葛飾区東四つ木3丁目23-25, 葛飾区, 葛飾区東四つ木3丁目,23-25
2400000.0,Entire home apt,9,2.0,5.0,4.8, 中央区日本橋本町4丁目2-10, 中央区, 中央区日本橋本町4丁目,2-10
1557100.0,Entire home apt,3,,2.0,4.76, 台東区東上野1丁目11-11, 台東区, 台東区東上野1丁目,11-11
7400000.0,Entire home apt,9,4.0,6.0,4.89, 新宿区大久保1丁目12-18, 新宿区, 新宿区大久保1丁目,12-18
1200000.0,Entire home apt,3,1.0,1.0,4.75, 世田谷区羽根木2丁目32-5, 世田谷区, 世田谷区羽根木2丁目,32-5
2042900.0,Private room,3,1.0,2.0,5.0, 千代田区神田須田町２丁目−９−１, 千代田区, 千代田区神田須田町２丁目,−９−１
3754300.0,Entire home apt,10,3.0,6.0,4.66, 台東区台東3丁目−6−13 安達第３ビル 3F, 台東区, 台東区台東3丁目,−6−13 安達第３ビル 3F
3640000.0,Entire home apt,12,3.0,5.0,4.79,大田区仲六郷2丁目−14−１ ノアハイツ仲六郷,大田区,大田区仲六郷2丁目,−14−１ ノアハイツ仲六郷
1237100.0,Entire home apt,4,1.0,,4.55, 豊島区長崎5丁目22-27, 豊島区, 豊島区長崎5丁目,22-27
2980000.0,Entire home apt,10,3.0,2.0,4.58, 渋谷区本町2丁目33-16, 渋谷区, 渋谷区本町2丁目,33-16
2495900.0,Entire home apt,12,2.0,4.0,4.5, 新宿区上落合1丁目20-7, 新宿区, 新宿区上落合1丁目,20-7
407100.0,Private room,3,,1.0,3.5, 江東区住吉2丁目7-9, 江東区, 江東区住吉2丁目,7-9
2195400.0,Entire home apt,6,2.0,2.0,4.68, 新宿区新宿6丁目6-16, 新宿区, 新宿区新宿6丁目,6-16
555100.0,Entire home apt,2,1.0,1.0,4.76, 中野区中野6丁目22-14, 中野区, 中野区中野6丁目,22-14
398000.0,Entire home apt,2,1.0,2.0,4.77, 中野区中野6丁目22-14, 中野区, 中野区中野6丁目,22-14
1261400.0,Entire home apt,3,1.0,2.0,4.8, 中野区中野6丁目23-1, 中野区, 中野区中野6丁目,23-1
2000000.0,Entire home apt,7,2.0,6.0,4.93, 江戸川区南小岩6丁目−28−16 翁堂, 江戸川区, 江戸川区南小岩6丁目,−28−16 翁堂
2283800.0,Entire home apt,14,2.0,7.0,4.83, 墨田区東向島1丁目33-16, 墨田区, 墨田区東向島1丁目,33-16
2734300.0,Entire home apt,6,2.0,3.0,4.4, 渋谷区道玄坂2丁目25-17, 渋谷区, 渋谷区道玄坂2丁目,25-17
2510700.0,Entire home apt,6,2.0,1.0,4.0, 世田谷区大原2丁目20-10, 世田谷区, 世田谷区大原2丁目,20-10
3914300.0,Entire home apt,8,3.0,3.0,4.6, 渋谷区本町3丁目−24−10 イオスヒルズ, 渋谷区, 渋谷区本町3丁目,−24−10 イオスヒルズ
3585700.0,Entire home apt,6,3.0,2.0,4.5,渋谷区本町3丁目−35−４ 本町三丁目区営住宅,渋谷区,渋谷区本町3丁目,−35−４ 本町三丁目区営住宅
2357100.0,Entire home apt,8,3.0,3.0,4.68, 台東区谷中3丁目2-3, 台東区, 台東区谷中3丁目,2-3
2408600.0,Entire home apt,6,2.0,2.0,4.91, 江東区北砂6丁目24-21, 江東区, 江東区北砂6丁目,24-21
5114300.0,Entire home apt,7,3.0,4.0,4.88, 新宿区百人町3丁目22-1, 新宿区, 新宿区百人町3丁目,22-1
300000.0,Shared room,2,,8.0,, 品川区荏原1丁目10番13号, 品川区, 品川区荏原1丁目,10番13号
930100.0,Entire home apt,3,1.0,1.0,4.52, 豊島区高田3丁目−5−15 サイテックビル, 豊島区, 豊島区高田3丁目,−5−15 サイテックビル
595000.0,Entire home apt,3,1.0,2.0,4.44, 台東区浅草6丁目40-4, 台東区, 台東区浅草6丁目,40-4
2105700.0,Private room,6,,8.0,3.0, 八王子市元八王子町2丁目3351-17 さくら公園, 八王子市, 八王子市元八王子町2丁目,3351-17 さくら公園
595000.0,Entire home apt,3,1.0,1.0,5.0, 台東区浅草5丁目45-6, 台東区, 台東区浅草5丁目,45-6
601100.0,Entire home apt,3,1.0,1.0,4.77, 台東区浅草4丁目49-13, 台東区, 台東区浅草4丁目,49-13
595000.0,Entire home apt,3,1.0,1.0,4.69, 台東区浅草5丁目−24−４ 西山, 台東区, 台東区浅草5丁目,−24−４ 西山
595000.0,Entire home apt,3,1.0,1.0,4.79, 台東区浅草5丁目25-3, 台東区, 台東区浅草5丁目,25-3
595000.0,Entire home apt,3,1.0,1.0,4.5, 台東区浅草4丁目48-6, 台東区, 台東区浅草4丁目,48-6
595000.0,Entire home apt,3,1.0,1.0,4.38, 台東区浅草6丁目40-5, 台東区, 台東区浅草6丁目,40-5
2373900.0,Entire home apt,4,1.0,2.0,4.94, 中野区中央5丁目43-1, 中野区, 中野区中央5丁目,43-1
2933900.0,Entire home apt,8,3.0,2.0,4.57, 葛飾区立石5丁目3番地 青戸車庫, 葛飾区, 葛飾区立石5丁目,3番地 青戸車庫
1500000.0,Entire home apt,6,1.0,4.0,4.87, 中野区本町6丁目22-24, 中野区, 中野区本町6丁目,22-24
2835100.0,Entire home apt,15,2.0,8.0,3.95, 墨田区墨田4丁目5-3, 墨田区, 墨田区墨田4丁目,5-3
1000000.0,Private room,4,,2.0,4.86, 葛飾区堀切2丁目58-10, 葛飾区, 葛飾区堀切2丁目,58-10
500000.0,Private room,2,,1.0,4.5, 葛飾区堀切2丁目62-15, 葛飾区, 葛飾区堀切2丁目,62-15
504300.0,Entire home apt,2,1.0,1.0,4.63, あきる野市天間157-2, あきる野市,, あきる野市天間157-2
600000.0,Private room,2,,1.0,4.44, 葛飾区堀切2丁目52-6, 葛飾区, 葛飾区堀切2丁目,52-6
3000000.0,Entire home apt,7,1.0,4.0,4.65, 渋谷区松濤1丁目21-9, 渋谷区, 渋谷区松濤1丁目,21-9
4957100.0,Entire home apt,8,1.0,4.0,4.61, 渋谷区神泉町4−12 グランディール渋谷神泉, 渋谷区,, 渋谷区神泉町4−12 グランディール渋谷神泉
595000.0,Entire home apt,2,1.0,1.0,4.58, 台東区浅草5丁目45-9, 台東区, 台東区浅草5丁目,45-9
900000.0,Entire home apt,4,1.0,4.0,4.67, 新宿区上落合2丁目−8−12 リハビリデイサービスナゴミ新宿落合店, 新宿区, 新宿区上落合2丁目,−8−12 リハビリデイサービスナゴミ新宿落合店
595000.0,Entire home apt,3,1.0,1.0,4.38, 台東区浅草4丁目7-9, 台東区, 台東区浅草4丁目,7-9
596600.0,Entire home apt,2,1.0,2.0,4.71,台東区浅草5丁目−47−２ 匯金・浅草ビル,台東区,台東区浅草5丁目,−47−２ 匯金・浅草ビル
1437100.0,Private room,4,1.0,,5.0, 千代田区東神田2丁目4-11, 千代田区, 千代田区東神田2丁目,4-11
1694300.0,Private room,11,2.0,7.0,4.81, 杉並区桃井1丁目10-3, 杉並区, 杉並区桃井1丁目,10-3
4035900.0,Private room,4,1.0,2.0,2.0, 台東区西浅草2丁目20-10, 台東区, 台東区西浅草2丁目,20-10
2957100.0,Entire home apt,8,2.0,5.0,4.79, 台東区浅草5丁目24-7, 台東区, 台東区浅草5丁目,24-7
2785700.0,Entire home apt,8,1.0,4.0,4.52, 墨田区墨田4丁目46-6, 墨田区, 墨田区墨田4丁目,46-6
200000.0,Shared room,1,,1.0,5.0, 葛飾区堀切2丁目50-6, 葛飾区, 葛飾区堀切2丁目,50-6
3542900.0,Entire home apt,5,1.0,4.0,4.71, 渋谷区宇田川町41, 渋谷区,, 渋谷区宇田川町41
3471400.0,Entire home apt,11,3.0,8.0,4.82,足立区日の出町27−２ 日の出町２号棟,足立区,,足立区日の出町27−２ 日の出町２号棟
1200000.0,Entire home apt,11,5.0,6.0,4.75, 大田区大森西2丁目26-3, 大田区, 大田区大森西2丁目,26-3
3251000.0,Entire home apt,4,1.0,2.0,4.8,新宿区百人町２丁目−２１−２ 川野荘,新宿区,新宿区百人町２丁目,−２１−２ 川野荘
637100.0,Private room,5,1.0,2.0,4.9,多摩市聖ヶ丘３丁目−１−１,多摩市,多摩市聖ヶ丘３丁目,−１−１
3837600.0,Entire home apt,8,3.0,5.0,4.85,新宿区百人町２丁目−２１−２ 川野荘,新宿区,新宿区百人町２丁目,−２１−２ 川野荘
3128600.0,Entire home apt,8,4.0,6.0,4.89, 葛飾区亀有5丁目56-7, 葛飾区, 葛飾区亀有5丁目,56-7
1185700.0,Entire home apt,3,1.0,2.0,4.77, 墨田区業平5丁目13-11, 墨田区, 墨田区業平5丁目,13-11
1150000.0,Entire home apt,4,1.0,4.0,4.5,台東区浅草5丁目−11−２ 羽島金属,台東区,台東区浅草5丁目,−11−２ 羽島金属
1150000.0,Entire home apt,4,1.0,4.0,4.95, 台東区千束3丁目25-18, 台東区, 台東区千束3丁目,25-18
1150000.0,Entire home apt,4,1.0,4.0,4.87, 台東区千束4丁目27-4, 台東区, 台東区千束4丁目,27-4
1150000.0,Entire home apt,4,1.0,4.0,4.93, 台東区浅草5丁目18-3, 台東区, 台東区浅草5丁目,18-3
1200000.0,Entire home apt,6,3.0,6.0,, 墨田区向島5丁目48-9, 墨田区, 墨田区向島5丁目,48-9
800000.0,Entire home apt,4,2.0,4.0,5.0, 墨田区向島5丁目38-3, 墨田区, 墨田区向島5丁目,38-3
634300.0,Private room,4,,2.0,5.0, 江戸川区平井7丁目13-11, 江戸川区, 江戸川区平井7丁目,13-11
580000.0,Private room,2,1.0,,5.0,多摩市聖ヶ丘３丁目−１−１,多摩市,多摩市聖ヶ丘３丁目,−１−１
600000.0,Entire home apt,8,2.0,4.0,4.52, 墨田区亀沢2丁目25-4, 墨田区, 墨田区亀沢2丁目,25-4
790000.0,Entire home apt,8,1.0,7.0,4.26, 足立区中央本町2丁目21-22, 足立区, 足立区中央本町2丁目,21-22
1200000.0,Entire home apt,3,1.0,2.0,4.87, 世田谷区北沢2丁目27-2, 世田谷区, 世田谷区北沢2丁目,27-2
1400000.0,Entire home apt,9,3.0,9.0,5.0, 足立区葵3丁目−7−17 2F, 足立区, 足立区葵3丁目,−7−17 2F
891300.0,Entire home apt,8,3.0,5.0,4.38, 葛飾区四つ木4丁目11-11, 葛飾区, 葛飾区四つ木4丁目,11-11
1500000.0,Entire home apt,8,2.0,4.0,4.18,墨田区亀沢２丁目−２３−１ 常田工務店亀沢車庫,墨田区,墨田区亀沢２丁目,−２３−１ 常田工務店亀沢車庫
548900.0,Entire home apt,3,1.0,1.0,4.32, 豊島区要町1丁目28番地 カスガハイム, 豊島区, 豊島区要町1丁目,28番地 カスガハイム
950000.0,Entire home apt,4,1.0,4.0,4.58, 墨田区横川4丁目6-6, 墨田区, 墨田区横川4丁目,6-6
548900.0,Entire home apt,3,1.0,1.0,3.88, 豊島区要町1丁目28-7, 豊島区, 豊島区要町1丁目,28-7
2880000.0,Entire home apt,15,4.0,5.0,4.92, 豊島区北大塚1丁目30番1号, 豊島区, 豊島区北大塚1丁目,30番1号
289000.0,Private room,1,,1.0,5.0, 豊島区千早4丁目12-1, 豊島区, 豊島区千早4丁目,12-1
548900.0,Entire home apt,3,1.0,1.0,4.16, 豊島区要町1丁目−29−３ フローレスタカオ, 豊島区, 豊島区要町1丁目,−29−３ フローレスタカオ
4114300.0,Entire home apt,4,1.0,2.0,4.63, 新宿区大久保2丁目15-10, 新宿区, 新宿区大久保2丁目,15-10
4414300.0,Entire home apt,10,3.0,6.0,4.62, 新宿区大久保2丁目16-26, 新宿区, 新宿区大久保2丁目,16-26
4114300.0,Entire home apt,4,1.0,2.0,4.52, 新宿区大久保2丁目15-11, 新宿区, 新宿区大久保2丁目,15-11
4114300.0,Entire home apt,4,1.0,2.0,4.68, 新宿区大久保2丁目11-21, 新宿区, 新宿区大久保2丁目,11-21
99999900.0,Private room,5,1.0,5.0,, 品川区大井3丁目4-8, 品川区, 品川区大井3丁目,4-8
278000.0,Private room,1,,1.0,5.0, 豊島区千早4丁目6-6, 豊島区, 豊島区千早4丁目,6-6
3300000.0,Entire home apt,4,2.0,1.0,5.0, 台東区浅草5丁目66, 台東区, 台東区浅草5丁目,66
3663400.0,Entire home apt,7,3.0,3.0,4.87,新宿区百人町1丁目−5−１百人町ビル2階(A),新宿区,新宿区百人町1丁目,−5−１百人町ビル2階(A)
1108600.0,Entire home apt,3,1.0,1.0,4.6, 墨田区八広6丁目54-12, 墨田区, 墨田区八広6丁目,54-12
2057100.0,Entire home apt,6,2.0,,4.69, 杉並区高円寺北3丁目18-11, 杉並区, 杉並区高円寺北3丁目,18-11
2332600.0,Entire home apt,8,2.0,5.0,4.26, 墨田区八広6丁目44-12, 墨田区, 墨田区八広6丁目,44-12
949000.0,Entire home apt,8,2.0,,4.5, 豊島区西巣鴨2丁目−30−19 特別養護老人ホーム菊かおる園, 豊島区, 豊島区西巣鴨2丁目,−30−19 特別養護老人ホーム菊かおる園
4713500.0,Entire home apt,16,3.0,7.0,4.0, 墨田区東向島2丁目38-38番7号, 墨田区, 墨田区東向島2丁目,38-38番7号
1863200.0,Entire home apt,2,,1.0,4.52, 渋谷区恵比寿3丁目16-14, 渋谷区, 渋谷区恵比寿3丁目,16-14
1190000.0,Entire home apt,9,2.0,6.0,4.76, 足立区香堂1丁目−13−３ フォールームズ五反野201, 足立区, 足立区香堂1丁目,−13−３ フォールームズ五反野201
2850000.0,Private room,5,,1.0,5.0, 板橋区仲宿36-1, 板橋区,, 板橋区仲宿36-1
1850000.0,Private room,3,,3.0,5.0, 板橋区板橋3丁目16-5, 板橋区, 板橋区板橋3丁目,16-5
3357100.0,Entire home apt,7,2.0,4.0,4.32,墨田区業平１丁目−１８−１２ グリーンキャピタル業平,墨田区,墨田区業平１丁目,−１８−１２ グリーンキャピタル業平
1752900.0,Private room,6,1.0,6.0,, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
233600.0,Shared room,1,,1.0,4.5, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
238600.0,Shared room,1,,1.0,4.77, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
238600.0,Shared room,1,,1.0,4.83, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
445700.0,Shared room,2,,2.0,4.8, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
1271400.0,Private room,4,1.0,4.0,4.0, 荒川区東日暮里6丁目59-3, 荒川区, 荒川区東日暮里6丁目,59-3
300000.0,Private room,2,,2.0,4.83, 杉並区宮前4丁目28-12, 杉並区, 杉並区宮前4丁目,28-12
4414300.0,Entire home apt,10,3.0,6.0,4.81, 新宿区大久保2丁目16-5, 新宿区, 新宿区大久保2丁目,16-5
4414300.0,Entire home apt,8,3.0,4.0,4.78, 新宿区大久保2丁目−9−12 IRM 4F-D, 新宿区, 新宿区大久保2丁目,−9−12 IRM 4F-D
725800.0,Private room,2,1.0,,4.67, 台東区浅草橋5丁目−22−８ ２２−８ 1F, 台東区, 台東区浅草橋5丁目,−22−８ ２２−８ 1F
12600000.0,Entire home apt,16,1.0,31.0,4.91, 西多摩郡奥多摩町川井749, 西多摩郡奥多摩町川井749,, 西多摩郡奥多摩町川井749
1642900.0,Entire home apt,4,1.0,2.0,4.42,新宿区大久保2丁目−31−14 大久保㐧一ハウス,新宿区,新宿区大久保2丁目,−31−14 大久保㐧一ハウス
756800.0,Private room,2,1.0,2.0,4.85, 台東区鳥越1丁目11-3, 台東区, 台東区鳥越1丁目,11-3
