user_id,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
5743,4.69,1.0,2.0,1 private bath,Minato Ku,13757.00,2,1
5744,4.69,nan,3.0,1 private bath,Shinjuku Ku,75429.00,5,1
5745,4.69,21.0,nan,7 shared baths,Toshima Ku,5914.00,3,1
5746,4.69,1.0,1.0,0 baths,Taito Ku,4614.00,1,1
5747,4.69,nan,4.0,1 private bath,Edogawa Ku,25631.00,4,1
5748,4.69,2.0,2.0,1.5 baths,Sumida Ku,13999.00,5,1
5749,4.69,nan,1.0,1 bath,Shinjuku Ku,11429.00,2,1
5750,4.69,nan,2.0,1 private bath,Minato Ku,60000.00,3,1
5751,4.69,nan,2.0,1 private bath,Toshima Ku,11340.00,6,1
5752,4.69,nan,3.0,1 private bath,Koto Ku,9111.00,4,1
5753,4.69,nan,2.0,1 shared bath,Chuo Ku,4711.00,2,2
5754,4.69,2.0,4.0,1 bath,Toshima Ku,19200.00,6,4
5755,4.69,3.0,15.0,3.5 baths,Sumida Ku,48829.00,16,1
5756,4.69,1.0,2.0,1 private bath,Minato Ku,30000.00,5,1
5757,4.69,1.0,2.0,1 bath,Suginami Ku,8357.00,4,1
5758,4.69,1.0,1.0,1 private bath,Shibuya Ku,4497.00,2,1
5759,4.69,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
5760,4.69,1.0,2.0,7 shared baths,Taito Ku,10640.00,2,1
5761,4.69,2.0,3.0,1 bath,Shinjuku Ku,17500.00,5,2
5762,4.69,nan,3.0,1 private bath,Taito Ku,50143.00,4,1
5763,4.69,2.0,4.0,1 bath,Taito Ku,24229.00,4,1
5764,4.69,1.0,2.0,3 baths,Katsushika Ku,4229.00,2,1
5765,4.69,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
5766,4.69,1.0,1.0,0 baths,Taito Ku,4171.00,1,1
5767,4.69,1.0,2.0,1 bath,Sumida Ku,6964.00,3,2
5768,4.69,1.0,2.0,1 private bath,Shinjuku Ku,15857.00,2,1
5769,4.69,1.0,1.0,1 bath,Adachi Ku,14000.00,3,1
5770,4.69,1.0,1.0,1 bath,Taito Ku,8000.00,2,1
5771,4.69,1.0,6.0,3 baths,Setagaya Ku,12143.00,16,1
5772,4.69,1.0,2.0,1 bath,Minato Ku,18443.00,3,1
5773,4.69,nan,1.0,1 bath,Setagaya Ku,6652.00,2,2
5774,4.69,1.0,2.0,1 private bath,Taito Ku,12484.00,2,1
5775,4.69,4.0,3.0,2.5 baths,Shinagawa Ku,25000.00,12,2
5776,4.69,2.0,6.0,2 baths,Shinjuku Ku,28500.00,8,2
5777,4.69,2.0,nan,1 bath,Suginami Ku,20571.00,6,2
5778,4.69,1.0,2.0,1 bath,Shinjuku Ku,11000.00,4,1
5779,4.69,1.0,2.0,1 bath,Shinjuku Ku,16190.00,4,2
5780,4.69,6.0,12.0,1 bath,Shinjuku Ku,49000.00,16,1
5781,4.69,1.0,2.0,1 bath,Hino Shi,4286.00,3,1
5782,4.69,4.0,7.0,2 baths,Shinjuku Ku,54163.00,9,1
5783,4.69,1.0,5.0,1 bath,Sumida Ku,26896.00,5,2
5784,4.69,nan,1.0,1 bath,Setagaya Ku,3868.00,2,30
5785,4.69,1.0,1.0,1 bath,Shinjuku Ku,26411.00,3,2
5786,4.69,3.0,5.0,1 bath,Shinjuku Ku,42000.00,12,1
5787,4.69,1.0,3.0,1 bath,Toshima Ku,25714.00,5,2
5788,4.69,1.0,3.0,1 private bath,Sumida Ku,26743.00,4,1
5789,4.69,1.0,5.0,1 bath,Setagaya Ku,30714.00,7,1
5790,4.69,1.0,4.0,1 bath,Taito Ku,19199.00,4,2
5791,4.69,4.0,7.0,1.5 baths,Toshima Ku,65836.00,12,1
5792,4.69,1.0,nan,1 bath,Nakano Ku,7943.00,2,2
5793,4.69,2.0,4.0,1 bath,Toshima Ku,17200.00,7,2
5794,4.69,1.0,4.0,1 bath,Sumida Ku,18857.00,4,2
5795,4.69,1.0,1.0,1 private bath,Chuo Ku,8264.00,1,1
5796,4.69,nan,1.0,1 bath,Shibuya Ku,11000.00,2,1
5797,4.69,1.0,1.0,1.5 baths,Koto Ku,9400.00,2,5
5798,4.69,4.0,3.0,1 bath,Kita Ku,30571.00,6,1
5799,4.69,1.0,1.0,1 private bath,Shinjuku Ku,10281.00,2,1
5800,4.69,1.0,1.0,1 bath,Sumida Ku,8670.00,2,2
5801,4.69,2.0,3.0,1 bath,Shinjuku Ku,20057.00,5,1
5802,4.69,1.0,2.0,1 bath,Sumida Ku,7939.00,2,1
5803,4.69,2.0,4.0,1 bath,Katsushika Ku,29500.00,8,5
5804,4.69,1.0,2.0,1 bath,Edogawa Ku,9605.00,2,1
5805,4.69,nan,3.0,1 private bath,Taito Ku,36100.00,4,1
5806,4.69,1.0,1.0,1.5 baths,Taito Ku,8743.00,2,2
5807,4.69,1.0,1.0,2 baths,Setagaya Ku,17143.00,1,2
5808,4.68,1.0,1.0,1 bath,Shinjuku Ku,16571.00,3,2
5809,4.68,3.0,3.0,1.5 baths,Kita Ku,24286.00,8,1
5810,4.68,1.0,2.0,1 bath,Shibuya Ku,15029.00,2,1
5811,4.68,3.0,3.0,2 baths,Kita Ku,41429.00,9,3
5812,4.68,1.0,4.0,1 private bath,Minato Ku,27058.00,4,1
5813,4.68,2.0,2.0,1 private bath,Bunkyo Ku,22786.00,6,1
5814,4.68,1.0,2.0,1 bath,Shinjuku Ku,19429.00,4,1
5815,4.68,1.0,2.0,1 bath,Katsushika Ku,5686.00,2,1
5816,4.68,nan,1.0,1 shared bath,Taito Ku,11154.00,4,1
5817,4.68,2.0,3.0,1 bath,Sumida Ku,13017.00,6,2
5818,4.68,1.0,4.0,1 bath,Shibuya Ku,15371.00,4,1
5819,4.68,1.0,3.0,1.5 baths,Chuo Ku,11500.00,3,2
5820,4.68,2.0,4.0,1 bath,Taito Ku,19286.00,8,2
5821,4.68,nan,3.0,1.5 baths,Edogawa Ku,11872.00,4,1
5822,4.68,3.0,6.0,1 bath,Minato Ku,56110.00,12,1
5823,4.68,1.0,1.0,1 bath,Minato Ku,12318.00,2,2
5824,4.68,1.0,1.0,1.5 baths,Sumida Ku,7088.00,3,1
5825,4.68,nan,1.0,2 shared baths,Chuo Ku,5029.00,2,2
5826,4.68,1.0,1.0,1 bath,Shinjuku Ku,11469.00,2,1
5827,4.68,nan,6.0,Private half-bath,Sumida Ku,15493.00,6,2
5828,4.68,1.0,2.0,1.5 baths,Chiyoda Ku,24457.00,4,1
5829,4.68,2.0,1.0,1.5 baths,Toshima Ku,14886.00,3,1
5830,4.68,1.0,1.0,1 bath,Sumida Ku,11571.00,2,1
5831,4.68,1.0,1.0,1 private bath,Bunkyo Ku,8679.00,2,1
5832,4.68,2.0,4.0,1 bath,Itabashi Ku,8050.00,6,1
5833,4.68,1.0,2.0,1 bath,Taito Ku,21430.00,6,2
5834,4.68,2.0,7.0,2 baths,Shinagawa Ku,31714.00,12,2
5835,4.68,1.0,3.0,1 private bath,Nerima Ku,8000.00,4,1
5836,4.68,3.0,1.0,1 bath,Toshima Ku,12571.00,6,2
5837,4.68,3.0,7.0,2 baths,Shinjuku Ku,49015.00,10,2
5838,4.68,1.0,3.0,1 bath,Taito Ku,15286.00,3,2
5839,4.68,1.0,2.0,1 private bath,Shinjuku Ku,17918.00,4,1
5840,4.68,1.0,4.0,1 bath,Taito Ku,22889.00,5,1
5841,4.68,1.0,2.0,1 bath,Katsushika Ku,6880.00,3,1
5842,4.68,1.0,1.0,1 bath,Chuo Ku,9857.00,2,1
5843,4.68,1.0,2.0,1 bath,Bunkyo Ku,11829.00,4,2
5844,4.68,1.0,1.0,1 bath,Adachi Ku,9129.00,3,1
5845,4.68,1.0,2.0,1 bath,Shinjuku Ku,26720.00,4,1
5846,4.68,1.0,1.0,1 bath,Sumida Ku,10857.00,2,1
5847,4.68,2.0,5.0,1.5 baths,Taito Ku,47714.00,10,1
5848,4.68,1.0,2.0,1 private bath,Taito Ku,8700.00,3,2
5849,4.68,1.0,1.0,1 bath,Bunkyo Ku,8143.00,2,2
5850,4.68,1.0,1.0,1.5 baths,Shinjuku Ku,7700.00,2,30
5851,4.68,1.0,2.0,1 bath,Ota Ku,11383.00,4,2
5852,4.68,1.0,1.0,1 bath,Bunkyo Ku,8271.00,2,2
5853,4.68,1.0,2.0,1 bath,Edogawa Ku,4300.00,2,6
5854,4.68,1.0,4.0,1 bath,Taito Ku,13269.00,4,1
5855,4.68,2.0,5.0,1 bath,Nakano Ku,21086.00,7,1
5856,4.68,1.0,2.0,1 bath,Taito Ku,12646.00,7,1
5857,4.68,1.0,2.0,1 bath,Shinagawa Ku,17143.00,5,1
5858,4.68,nan,2.0,1 bath,Sumida Ku,10571.00,3,2
5859,4.68,nan,2.0,1 bath,Sumida Ku,10486.00,4,2
5860,4.68,2.0,2.0,1.5 baths,Minato Ku,30383.00,5,1
5861,4.68,1.0,2.0,1 bath,Ota Ku,13209.00,4,2
5862,4.68,2.0,3.0,Half-bath,Arakawa Ku,42064.00,12,1
5863,4.68,1.0,2.0,1 bath,Setagaya Ku,100000.00,4,2
5864,4.68,1.0,4.0,1.5 baths,Shinjuku Ku,26143.00,6,1
5865,4.68,1.0,3.0,1 bath,Sumida Ku,12143.00,4,1
5866,4.68,1.0,1.0,1.5 baths,Toshima Ku,9975.00,2,2
5867,4.68,1.0,1.0,1 bath,Minato Ku,18000.00,2,2
5868,4.68,2.0,3.0,1 bath,Nakano Ku,27000.00,6,1
5869,4.68,3.0,7.0,2 baths,Arakawa Ku,27550.00,10,2
5870,4.68,nan,5.0,1 private bath,Shinjuku Ku,35000.00,7,1
5871,4.68,1.0,2.0,1 bath,Nakano Ku,2780.00,2,2
5872,4.68,1.0,2.0,1 bath,Shibuya Ku,34286.00,4,1
5873,4.68,2.0,2.0,1 bath,Setagaya Ku,9848.00,5,1
5874,4.68,1.0,2.0,1 private bath,Taito Ku,11257.00,2,1
5875,4.68,2.0,2.0,1 bath,Suginami Ku,15429.00,5,2
5876,4.68,1.0,1.0,1 bath,Shinjuku Ku,26411.00,2,2
5877,4.68,1.0,1.0,1 private bath,Sumida Ku,6854.00,2,1
5878,4.68,nan,1.0,1 private bath,Setagaya Ku,25743.00,2,2
5879,4.68,nan,3.0,1 bath,Minato Ku,19886.00,3,2
5880,4.68,1.0,2.0,1 bath,Taito Ku,14257.00,2,1
5881,4.68,6.0,9.0,1.5 baths,Nakano Ku,24571.00,16,2
5882,4.68,2.0,2.0,1 private bath,Taito Ku,23571.00,5,1
5883,4.68,1.0,2.0,1 bath,Shinagawa Ku,6593.00,4,1
5884,4.68,2.0,1.0,1 bath,Setagaya Ku,34600.00,4,2
5885,4.68,1.0,4.0,1.5 baths,Chiyoda Ku,30000.00,8,1
5886,4.68,1.0,3.0,1.5 baths,Shinjuku Ku,17257.00,5,1
5887,4.68,1.0,2.0,1 bath,Nakano Ku,19714.00,6,2
5888,4.68,nan,2.0,1 bath,Setagaya Ku,6691.00,3,2
5889,4.68,1.0,2.0,1 bath,Minato Ku,14486.00,4,2
5890,4.68,2.0,4.0,1 bath,Edogawa Ku,8786.00,6,2
5891,4.68,4.0,5.0,1.5 baths,Edogawa Ku,29429.00,10,5
5892,4.68,1.0,2.0,1 bath,Koto Ku,8571.00,3,2
5893,4.68,1.0,1.0,1 bath,Koto Ku,9611.00,2,1
5894,4.68,1.0,2.0,1 bath,Shinjuku Ku,41143.00,4,1
5895,4.68,1.0,8.0,1 bath,Nakano Ku,24000.00,12,1
5896,4.68,1.0,36.0,4 shared baths,Taito Ku,5414.00,1,1
5897,4.68,1.0,3.0,1 bath,Koto Ku,10654.00,4,1
5898,4.68,1.0,1.0,1 bath,Shinjuku Ku,14143.00,2,2
5899,4.68,1.0,3.0,1 bath,Taito Ku,13098.00,6,2
5900,4.68,1.0,1.0,1 private bath,Ota Ku,20886.00,2,1
5901,4.68,1.0,1.0,1 bath,Chuo Ku,9857.00,2,1
5902,4.68,3.0,3.0,1 bath,Taito Ku,23571.00,8,2
5903,4.68,nan,1.0,1 bath,Shibuya Ku,18929.00,2,2
5904,4.68,1.0,1.0,1 private bath,Sumida Ku,5829.00,2,1
5905,4.68,1.0,1.0,1 bath,Sumida Ku,7714.00,3,2
5906,4.68,3.0,4.0,1 private bath,Kita Ku,38571.00,6,2
5907,4.68,nan,3.0,1 bath,Shinjuku Ku,46054.00,7,1
5908,4.68,2.0,2.0,1 bath,Shinjuku Ku,21954.00,6,1
5909,4.67,1.0,1.0,1 bath,Shibuya Ku,7905.00,2,2
5910,4.67,1.0,1.0,1.5 baths,Taito Ku,8743.00,2,2
5911,4.67,1.0,2.0,1.5 baths,Toshima Ku,13000.00,4,2
5912,4.67,1.0,1.0,1 bath,Shinjuku Ku,7504.00,2,2
5913,4.67,1.0,4.0,1 bath,Shibuya Ku,34857.00,7,1
5914,4.67,2.0,2.0,1 bath,Kita Ku,15000.00,6,28
5915,4.67,1.0,1.0,1 bath,Shinjuku Ku,13116.00,3,1
5916,4.67,2.0,4.0,1 bath,Nakano Ku,35000.00,8,1
5917,4.67,1.0,4.0,1 private bath,Arakawa Ku,19771.00,6,1
5918,4.67,1.0,2.0,1 bath,Shibuya Ku,8771.00,4,30
5919,4.67,1.0,2.0,1 bath,Sumida Ku,9629.00,2,1
5920,4.67,1.0,1.0,1 bath,Shibuya Ku,7516.00,2,2
5921,4.67,1.0,1.0,1 bath,Toshima Ku,9414.00,3,2
5922,4.67,2.0,4.0,2 baths,Suginami Ku,12000.00,6,2
5923,4.67,2.0,5.0,2 baths,Shibuya Ku,39429.00,10,1
5924,4.67,nan,1.0,1 bath,Ota Ku,11429.00,2,1
5925,4.67,3.0,4.0,1 bath,Shibuya Ku,31268.00,6,2
5926,4.67,1.0,4.0,1 private bath,Taito Ku,18018.00,4,2
5927,4.67,nan,1.0,1 bath,Sumida Ku,12714.00,2,2
5928,4.67,1.0,1.0,1.5 baths,Taito Ku,9914.00,2,1
5929,4.67,2.0,6.0,2 baths,Taito Ku,29829.00,8,2
5930,4.67,nan,2.0,3 shared baths,Edogawa Ku,59800.00,16,1
5931,4.67,2.0,3.0,1 bath,Sumida Ku,19371.00,5,2
5932,4.67,7.0,1.0,2 shared baths,Chuo Ku,11980.00,7,1
5933,4.67,nan,4.0,1 shared bath,Shinagawa Ku,10786.00,2,1
5934,4.67,1.0,1.0,1 bath,Shinjuku Ku,7444.00,2,2
5935,4.67,nan,2.0,1 bath,Shinjuku Ku,8000.00,4,30
5936,4.67,1.0,2.0,1 bath,Shibuya Ku,27000.00,4,2
5937,4.67,nan,1.0,1 bath,Sumida Ku,8271.00,2,2
5938,4.67,1.0,3.0,1 bath,Nakano Ku,18000.00,5,2
5939,4.67,1.0,2.0,1 bath,Shinjuku Ku,18400.00,3,2
5940,4.67,1.0,2.0,1 bath,Shinjuku Ku,17000.00,4,2
5941,4.67,1.0,4.0,1 private bath,Taito Ku,17514.00,4,2
5942,4.67,1.0,1.0,1 bath,Shinjuku Ku,19186.00,2,2
5943,4.67,1.0,1.0,1 shared bath,Taito Ku,11113.00,2,1
5944,4.67,1.0,1.0,1 bath,Koto Ku,10297.00,2,1
5945,4.67,1.0,2.0,1.5 baths,Toshima Ku,12286.00,4,2
5946,4.67,2.0,3.0,1 bath,Sumida Ku,13017.00,6,2
5947,4.67,1.0,2.0,1 bath,Ota Ku,11681.00,4,2
5948,4.67,3.0,5.0,3 baths,Kita Ku,31143.00,5,3
5949,4.67,2.0,3.0,2 baths,Shinjuku Ku,21600.00,5,5
5950,4.67,1.0,1.0,1 bath,Kita Ku,6929.00,2,2
5951,4.67,1.0,2.0,0 baths,Taito Ku,7543.00,2,1
5952,4.67,3.0,4.0,1.5 baths,Setagaya Ku,128000.00,7,2
5953,4.67,1.0,2.0,1 bath,Shinjuku Ku,7116.00,3,2
5954,4.67,nan,2.0,1.5 shared baths,Minato Ku,6500.00,2,21
5955,4.67,1.0,2.0,1 bath,Sumida Ku,7869.00,3,2
5956,4.67,1.0,2.0,1 bath,Sumida Ku,12857.00,2,1
5957,4.67,1.0,2.0,1 bath,Nerima Ku,9129.00,2,1
5958,4.67,1.0,2.0,1 bath,Katsushika Ku,5429.00,3,1
5959,4.67,1.0,2.0,1 bath,Sumida Ku,7869.00,3,2
5960,4.67,1.0,1.0,1 bath,Minato Ku,13899.00,2,1
5961,4.67,2.0,2.0,1.5 baths,Chuo Ku,26400.00,6,1
5962,4.67,1.0,2.0,1 bath,Nakano Ku,17714.00,4,2
5963,4.67,1.0,2.0,1 bath,Shibuya Ku,27286.00,4,1
5964,4.67,1.0,4.0,0 shared baths,Minato Ku,20000.00,4,1
5965,4.67,1.0,1.0,1 bath,Toshima Ku,13714.00,2,2
5966,4.67,2.0,8.0,1.5 baths,Taito Ku,21000.00,8,3
5967,4.67,1.0,4.0,1 bath,Shinjuku Ku,22986.00,4,1
5968,4.67,1.0,1.0,1 private bath,Sumida Ku,5089.00,1,1
5969,4.67,1.0,4.0,1 bath,Hamura Shi,7143.00,5,13
5970,4.67,1.0,3.0,1 bath,Shibuya Ku,24429.00,3,2
5971,4.67,1.0,3.0,1.5 baths,Itabashi Ku,11000.00,3,2
5972,4.67,1.0,2.0,1 bath,Suginami Ku,8169.00,3,2
5973,4.67,1.0,2.0,1 bath,Taito Ku,24286.00,3,1
5974,4.67,1.0,1.0,1 bath,Kita Ku,9143.00,2,3
5975,4.67,nan,2.0,1 shared bath,Setagaya Ku,13286.00,2,2
5976,4.67,nan,1.0,1 bath,Setagaya Ku,6000.00,2,2
5977,4.67,2.0,4.0,1 bath,Toshima Ku,23086.00,6,3
5978,4.67,1.0,1.0,1 bath,Shinjuku Ku,14839.00,3,1
5979,4.67,1.0,2.0,1 private bath,Shinjuku Ku,15857.00,2,1
5980,4.67,1.0,2.0,1 private bath,Minato Ku,16264.00,2,1
5981,4.67,2.0,4.0,1 bath,Taito Ku,25229.00,4,1
5982,4.67,1.0,1.0,Half-bath,Shibuya Ku,7800.00,3,3
5983,4.67,1.0,2.0,1 bath,Bunkyo Ku,7674.00,3,2
5984,4.67,nan,1.0,1 shared bath,Minato Ku,8000.00,1,2
5985,4.67,4.0,6.0,1 bath,Toshima Ku,50000.00,10,2
5986,4.67,nan,1.0,1 bath,Setagaya Ku,6800.00,1,2
5987,4.67,1.0,1.0,1.5 baths,Taito Ku,7200.00,2,2
5988,4.67,1.0,2.0,1 bath,Katsushika Ku,6880.00,3,1
5989,4.67,nan,2.0,2 shared baths,Chuo Ku,4582.00,2,2
5990,4.67,1.0,3.0,1 bath,Itabashi Ku,20266.00,6,1
5991,4.67,3.0,6.0,1 bath,Sumida Ku,37886.00,10,2
5992,4.67,1.0,2.0,1 bath,Toshima Ku,8743.00,4,2
5993,4.67,1.0,1.0,1 bath,Taito Ku,16071.00,2,1
5994,4.67,1.0,2.0,1 bath,Shinjuku Ku,1052387.00,2,2
5995,4.67,1.0,4.0,1 bath,Shinjuku Ku,14286.00,3,3
5996,4.67,1.0,3.0,1 bath,Shinjuku Ku,16212.00,5,2
5997,4.67,4.0,9.0,1.5 baths,Toshima Ku,31857.00,10,2
5998,4.67,1.0,1.0,1 bath,Toshima Ku,8429.00,2,1
5999,4.67,nan,2.0,1.5 shared baths,Sumida Ku,2514.00,1,1
6000,4.67,1.0,2.0,1.5 baths,Toshima Ku,12000.00,2,2
6001,4.67,1.0,1.0,1 bath,Minato Ku,18000.00,2,2
6002,4.67,nan,6.0,1 shared bath,Suginami Ku,20000.00,5,4
6003,4.67,nan,2.0,1 private bath,Koto Ku,5000.00,2,1
6004,4.67,nan,2.0,1 bath,Ota Ku,7457.00,5,1
6005,4.67,1.0,1.0,1 bath,Taito Ku,50000.00,1,1
6006,4.67,1.0,1.0,1 bath,Minato Ku,18000.00,2,2
6007,4.67,nan,2.0,1 bath,Shinjuku Ku,8300.00,2,1
6008,4.67,2.0,1.0,1.5 baths,Katsushika Ku,21000.00,5,1
6009,4.67,4.0,4.0,1.5 baths,Shinjuku Ku,38290.00,12,2
6010,4.67,1.0,2.0,1 private bath,Koto Ku,16830.00,4,1
6011,4.67,1.0,1.0,1 bath,Shinjuku Ku,13016.00,2,5
6012,4.67,1.0,2.0,1 bath,Shibuya Ku,27143.00,4,2
6013,4.67,2.0,2.0,2 baths,Shinjuku Ku,11066.00,8,2
6014,4.67,1.0,2.0,1 bath,Shinjuku Ku,15857.00,3,2
6015,4.67,1.0,1.0,1 bath,Shinjuku Ku,18060.00,4,1
6016,4.67,1.0,1.0,1 bath,Shibuya Ku,18000.00,2,4
6017,4.67,1.0,1.0,1 bath,Toshima Ku,14000.00,2,1
6018,4.67,1.0,1.0,1 bath,Toshima Ku,16229.00,2,1
6019,4.67,1.0,2.0,1 private bath,Shinjuku Ku,31714.00,4,1
6020,4.67,1.0,3.0,1 private bath,Taito Ku,24000.00,3,1
6021,4.67,1.0,4.0,1 bath,Shinjuku Ku,50000.00,6,1
6022,4.67,4.0,nan,3.5 baths,Toshima Ku,43026.00,12,1
6023,4.67,1.0,nan,1 bath,Koto Ku,5571.00,1,3
6024,4.67,1.0,1.0,1 bath,Shinjuku Ku,7417.00,1,1
6025,4.67,nan,3.0,2 shared baths,Shinjuku Ku,4420.00,3,2
6026,4.67,2.0,4.0,1 bath,Toshima Ku,9989.00,6,2
6027,4.67,1.0,1.0,1 bath,Chuo Ku,14057.00,2,1
6028,4.67,1.0,1.0,1 bath,Bunkyo Ku,8057.00,2,2
6029,4.67,nan,1.0,1 bath,Shinjuku Ku,8063.00,3,2
6030,4.67,1.0,2.0,1 bath,Shinjuku Ku,12500.00,4,3
6031,4.67,1.0,1.0,1 bath,Sumida Ku,11857.00,2,2
6032,4.67,1.0,3.0,1 bath,Toshima Ku,8913.00,5,2
6033,4.67,1.0,2.0,1.5 shared baths,Taito Ku,8300.00,3,2
6034,4.67,1.0,2.0,1 bath,Setagaya Ku,15086.00,4,1
6035,4.67,1.0,2.0,1.5 baths,Toshima Ku,16040.00,3,1
6036,4.67,1.0,1.0,1.5 baths,Taito Ku,10571.00,1,1
6037,4.67,1.0,1.0,1 bath,Taito Ku,50000.00,1,1
6038,4.67,1.0,2.0,1 bath,Taito Ku,51779.00,5,1
6039,4.67,4.0,4.0,1 bath,Chuo Ku,28286.00,10,1
6040,4.67,1.0,1.0,1 bath,Taito Ku,50000.00,1,1
6041,4.67,1.0,1.0,1 private bath,Shibuya Ku,24064.00,2,1
6042,4.67,1.0,1.0,1 bath,Shibuya Ku,7771.00,2,2
6043,4.67,1.0,1.0,1 bath,Setagaya Ku,11000.00,2,2
6044,4.67,1.0,2.0,1 bath,Taito Ku,13054.00,4,2
6045,4.67,nan,1.0,1 bath,Toshima Ku,11900.00,5,2
6046,4.67,1.0,3.0,1 bath,Komae Shi,6000.00,2,3
6047,4.67,1.0,1.0,1 bath,Toshima Ku,7950.00,3,2
6048,4.67,2.0,4.0,1 bath,Meguro Ku,26100.00,6,2
6049,4.67,nan,2.0,1 bath,Sumida Ku,6282.00,2,1
6050,4.67,1.0,1.0,1 bath,Shibuya Ku,7383.00,2,2
6051,4.67,1.0,1.0,1 bath,Chuo Ku,6000.00,2,2
6052,4.67,nan,1.0,1 bath,Shinjuku Ku,9395.00,3,2
6053,4.67,1.0,4.0,1 private bath,Arakawa Ku,20229.00,6,1
6054,4.67,1.0,2.0,1 private bath,Taito Ku,13102.00,2,2
6055,4.67,1.0,3.0,1 bath,Ota Ku,15429.00,3,3
6056,4.67,2.0,4.0,1 bath,Taito Ku,12857.00,8,1
6057,4.67,1.0,3.0,1 bath,Kita Ku,14293.00,6,1
6058,4.67,2.0,7.0,2 baths,Sumida Ku,37029.00,8,1
6059,4.67,2.0,4.0,1 bath,Toshima Ku,187371.00,5,1
6060,4.67,1.0,2.0,1 private bath,Chiyoda Ku,37449.00,4,1
6061,4.67,1.0,2.0,1 bath,Sumida Ku,18000.00,2,1
6062,4.67,1.0,2.0,1 bath,Suginami Ku,10104.00,4,1
6063,4.67,1.0,4.0,1 bath,Shibuya Ku,25714.00,4,2
6064,4.67,1.0,1.0,1 private bath,Bunkyo Ku,8679.00,2,1
6065,4.67,nan,1.0,1 bath,Meguro Ku,15000.00,2,30
6066,4.67,nan,8.0,1 shared bath,Shinjuku Ku,5980.00,8,2
6067,4.67,1.0,1.0,1 bath,Sumida Ku,8913.00,2,2
6068,4.67,1.0,2.0,1 bath,Toshima Ku,9641.00,4,2
6069,4.67,3.0,5.0,1 bath,Shinjuku Ku,100300.00,9,1
6070,4.67,nan,2.0,1 bath,Shibuya Ku,26571.00,3,1
6071,4.67,1.0,1.0,1 bath,Toshima Ku,9621.00,2,1
6072,4.67,1.0,1.0,1 bath,Arakawa Ku,11829.00,3,2
6073,4.67,nan,1.0,2 shared baths,Toshima Ku,3980.00,2,1
6074,4.67,1.0,2.0,1 bath,Setagaya Ku,9343.00,3,1
6075,4.67,1.0,2.0,1 bath,Ota Ku,18214.00,3,2
6076,4.67,1.0,2.0,1 bath,Kita Ku,8357.00,2,2
6077,4.67,3.0,6.0,3 baths,Toshima Ku,38571.00,8,2
6078,4.67,2.0,5.0,2 baths,Sumida Ku,13932.00,9,1
6079,4.67,2.0,3.0,1 bath,Sumida Ku,21143.00,6,2
6080,4.67,2.0,10.0,1 bath,Shinagawa Ku,31429.00,12,1
6081,4.67,1.0,1.0,1 shared bath,Taito Ku,16107.00,2,1
6082,4.67,1.0,1.0,1 private bath,Chiyoda Ku,15266.00,2,1
6083,4.67,1.0,2.0,1 private bath,Chiyoda Ku,12171.00,4,1
6084,4.67,1.0,2.0,1 bath,Toshima Ku,9491.00,4,1
6085,4.67,1.0,1.0,1 bath,Shinjuku Ku,13159.00,2,1
6086,4.67,1.0,2.0,1 bath,Edogawa Ku,7006.00,4,1
6087,4.67,1.0,1.0,1 bath,Kita Ku,10571.00,6,2
6088,4.67,1.0,4.0,1 bath,Taito Ku,17514.00,4,2
6089,4.67,1.0,3.0,1 bath,Taito Ku,16029.00,6,1
6090,4.67,1.0,2.0,1 private bath,Itabashi Ku,12321.00,3,2
6091,4.67,1.0,1.0,1 bath,Toshima Ku,8036.00,2,1
6092,4.67,nan,1.0,1 bath,Minato Ku,9471.00,2,2
6093,4.67,nan,1.0,1 bath,Setagaya Ku,5684.00,2,2
6094,4.67,3.0,5.0,1 bath,Shinjuku Ku,28021.00,8,1
6095,4.67,3.0,4.0,2 baths,Nakano Ku,38571.00,16,2
6096,4.67,3.0,10.0,3 baths,Shibuya Ku,84348.00,10,3
6097,4.67,1.0,2.0,1 bath,Nakano Ku,10000.00,2,2
6098,4.67,1.0,1.0,1 bath,Setagaya Ku,5586.00,2,2
6099,4.67,1.0,1.0,1 shared bath,Shinjuku Ku,18000.00,3,1
6100,4.67,1.0,1.0,1 bath,Sumida Ku,9900.00,3,1
6101,4.67,1.0,2.0,1 bath,Sumida Ku,9029.00,3,2
6102,4.67,1.0,2.0,1 shared bath,Shinjuku Ku,13593.00,4,1
6103,4.67,1.0,4.0,1 bath,Taito Ku,38515.00,5,2
6104,4.67,2.0,4.0,2 baths,Shinjuku Ku,30000.00,6,1
6105,4.67,1.0,2.0,1 bath,Minato Ku,15443.00,3,1
6106,4.67,1.0,2.0,1 bath,Shinjuku Ku,11469.00,2,1
6107,4.67,2.0,3.0,1 bath,Shinjuku Ku,28888.00,8,1
6108,4.67,1.0,2.0,1 bath,Sumida Ku,13143.00,2,1
6109,4.67,1.0,1.0,1 bath,Chiyoda Ku,13714.00,3,1
6110,4.67,1.0,2.0,1 bath,Shinjuku Ku,24286.00,5,1
6111,4.67,1.0,3.0,1 private bath,Meguro Ku,31371.00,5,2
